user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
84df5c67036cb0251e472e3bb5943ed7,2,1,0.000276,0.0001495,0.000115,0.000354,0.0002595128770087,0.0005467142857142,0.000633,0.0002905,0.0007615,0.0002714619152451,0.000139,0.000141,0.000137,0.000143,1.4133294025102568e-05,0.0001822857142857,0.000117,9.9e-05,0.0001635,0.0001683148976231,0.000422,0.000304,0.000223,0.000562,0.0003540677901193,0.0003215,0.00023,0.00017325,0.0003025,0.0002552949274858,0.000247,0.000178,0.0001545,0.0003214999999999,0.0001315674731839,0.00041825,0.0002565,0.00016775,0.000507,0.0003961223506275,0.0001091999999999,0.000119,0.000102,0.00013,3.5981939914351475e-05,0.0002816666666666,0.00026,0.000247,0.0003,0.000113087355615
84df5c67036cb0251e472e3bb5943ed7,2,2,0.0002130909090909,0.000139,0.0001005,0.0001645,0.0002321889121148,0.0005652,0.000532,0.000399,0.00068,0.0002966592321165,0.000133125,0.00014,0.000119,0.000142,1.8512061705045948e-05,0.0001285454545454,0.000111,8.950000000000001e-05,0.00014,6.915976234251189e-05,0.0005538333333333,0.0005255,0.00045675,0.0006857499999999,0.0002534872120377,0.0001965,0.0001695,0.000144,0.00026325,7.61051903617618e-05,0.000207125,0.0001605,0.00011325,0.00031275,0.0001274524421107,0.000202,0.000202,0.000202,0.000202,0.0,0.0001995384615384,0.000121,9.6e-05,0.000151,0.0002416031923715,0.0002545454545454,0.000243,0.000202,0.000301,7.671813818956199e-05
84df5c67036cb0251e472e3bb5943ed7,3,1,0.00020425,0.000178,0.00011025,0.00025775,0.0001413604814447,0.0004115,0.0004115,0.00041125,0.00041175,7.071067811865264e-07,0.0001384,0.000128,0.00012,0.00015675,2.2539841269282365e-05,0.0001727272727272,0.000145,0.0001195,0.000204,8.867704427763805e-05,0.000664,0.0007215,0.0004755,0.000936,0.0003279603634587,0.00027175,0.0002235,0.00017875,0.000244,0.0001859022400541,0.0001192,0.000121,8.1e-05,0.000153,3.7844418346699424e-05,0.0002605,0.0002555,0.0002105,0.0003055,5.900564944703741e-05,0.000174909090909,0.000141,0.0001115,0.000185,0.0001186013950554,0.0002026,0.00019,0.000177,0.00024,3.90038459642123e-05
84df5c67036cb0251e472e3bb5943ed7,3,2,0.0003608,0.000318,0.000105,0.00042,0.000333431702152,0.0003656666666666,0.00027,0.0002379999999999,0.0004455,0.000223428586652,0.0001405,0.0001415,0.000138,0.000142,1.30958008537088e-05,0.0002555454545454,0.000121,9.25e-05,0.0001799999999999,0.000306336535084,0.000517125,0.000525,0.0002575,0.00077075,0.0003167659963262,0.0002565714285714,0.000216,0.000155,0.0003199999999999,0.0001292308749781,0.00018,0.000182,0.0001605,0.0002005,4.0037482438335215e-05,0.0002812,0.000238,0.000222,0.000273,0.0001043537253767,0.000187,0.000161,0.000102,0.000169,0.0001237406562129,0.000255,0.000262,0.000202,0.000281,9.254998649378617e-05
8af46a7a610823c6883e4b165b132296,1,1,0.000346,0.000129,0.0001122499999999,0.00057175,0.0004068075712176,0.0003964444444444,0.000272,0.000211,0.000592,0.0002619146383419,9.3625e-05,9.35e-05,7.225e-05,0.000118,4.2818345534194975e-05,0.0003683333333333,0.0002555,0.000192,0.000598,0.0002740311417825,0.0002423999999999,0.000152,0.00013375,0.000314,0.0002084893815574,0.0004965,0.0004885,0.000204,0.000781,0.0003429912535327,0.000283,0.00027,0.000267,0.000334,9.55902714715258e-05,0.000197909090909,0.000189,0.0001765,0.000194,4.6165906349717747e-05,0.0002785,0.0001135,0.00011025,0.00028175,0.0003377104282271,0.0001295,0.0001355,8.775e-05,0.00017125,7.214637898051433e-05
8af46a7a610823c6883e4b165b132296,1,2,0.0002348,0.000127,0.000113,0.000134,0.0003094538737841,0.000285,0.000206,0.0001645,0.0004095,0.0001819813177224,0.0001197142857142,9.2e-05,5.8e-05,0.000122,0.0001075154473951,0.0003352857142857,0.000245,0.0001285,0.00045,0.0002932852503881,0.0001985,0.0001655,8.7e-05,0.0002475,0.0001477188449144,0.0003533999999999,0.000219,0.000157,0.00038,0.0002984850079987,0.00024925,0.000194,0.00018075,0.0002625,0.0001224891151626,0.0002466363636363,0.000193,0.0001825,0.0002325,0.0001295640943527,0.00030525,0.000113,0.00010775,0.0003105,0.0003945667455154,0.0001668,4.9e-05,4.9e-05,0.000144,0.0002630716632402
8af46a7a610823c6883e4b165b132296,2,1,0.0003381111111111,0.000133,6.5e-05,0.000783,0.0003640101112759,0.0003968571428571,0.000365,0.000271,0.0004955,0.0001701875715903,0.0001586666666666,0.0001225,8.75e-05,0.00015075,0.0001183970720358,0.0003987142857142,0.00024,0.0001235,0.000646,0.0003622626645063,0.0002954444444444,0.000223,0.000128,0.000496,0.0002115556139122,0.0004158,0.000206,0.000161,0.000655,0.0003573369558274,0.0003164,0.000223,0.000207,0.000302,0.0002010069650534,0.000212,0.000192,0.000161,0.000232,7.301858863134978e-05,0.0003137272727272,0.000144,9.05e-05,0.0004845,0.0003125754599801,0.0002602,0.000176,5.575e-05,0.00032525,0.0002759648930973
8af46a7a610823c6883e4b165b132296,2,2,0.00016775,0.000159,0.000123,0.00020375,9.413244215819892e-05,0.0002783333333333,0.000239,0.0001909999999999,0.00031925,0.0001486535121235,9.35e-05,0.0001205,6.4e-05,0.000129,5.002699271393394e-05,0.00049375,0.0005075,0.00015925,0.0007955,0.0003746833901537,0.0003235,0.0002735,0.0001155,0.000461,0.0002560678078599,0.000438,0.000273,0.0002325,0.000561,0.0003582331642938,0.000212,0.000176,0.000134,0.000254,0.0001113313373074,0.0001846363636363,0.00018,0.000161,0.000204,5.741475895146253e-05,0.0003347142857142,0.000204,0.0001065,0.000477,0.0003200800495114,0.0002048,9.6e-05,8.4e-05,0.000153,0.0002295380142808
8af46a7a610823c6883e4b165b132296,3,1,9.9e-05,0.000108,6.4e-05,0.000112,3.8581083447720856e-05,0.000313875,0.000242,0.000206,0.000297,0.0001958070752406,0.0001149285714285,0.0001305,6.925e-05,0.0001455,5.017119045476549e-05,0.0005466,0.000687,0.000533,0.00069,0.0002687309062984,0.0002417272727272,0.00016,0.0001515,0.0002545,0.0001694249632781,0.0004691666666666,0.000342,0.00023425,0.0007055,0.0003222126109677,0.0002661111111111,0.000272,0.000161,0.000368,0.0001145245000474,0.0002236363636363,0.000224,0.000183,0.000249,6.007374256240862e-05,0.0001904,9.8e-05,7.25e-05,0.000204,0.0002009744041193,0.0001381666666666,9.6e-05,3.175e-05,0.00015625,0.0001713825244795
8af46a7a610823c6883e4b165b132296,3,2,0.0001429999999999,0.000112,0.000104,0.000135,8.685812186165052e-05,0.0003051428571428,0.000192,0.0001765,0.0003645,0.0001932834089891,0.0001089999999999,0.0001125,8.95e-05,0.000122,2.400595164299292e-05,0.0003,0.0002165,0.000148,0.0002257499999999,0.0003135110843335,0.0001964,0.000124,9.9e-05,0.000287,0.0001407224218097,0.0005716666666666,0.00072,0.0004415,0.000776,0.0003583187593935,0.0001718333333333,0.0001855,0.0001165,0.0002185,7.044832621621798e-05,0.000236,0.00021,0.000163,0.000257,0.000100815425407,0.0002937142857142,0.000131,9.55e-05,0.000414,0.0003124274391949,0.0001542,8e-05,3.5e-05,0.00012,0.0002175791809893
8b51150f8620aa5da990ec45e86ae9c1,1,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8b51150f8620aa5da990ec45e86ae9c1,1,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8b51150f8620aa5da990ec45e86ae9c1,2,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8b51150f8620aa5da990ec45e86ae9c1,2,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8b51150f8620aa5da990ec45e86ae9c1,3,1,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8b51150f8620aa5da990ec45e86ae9c1,3,2,8.680393745289037e-05,5.5683962264150945e-05,2.9488993710691823e-05,0.0001020290880503,0.0001103108075448,0.0002612972783645,0.0001967327044025,0.0001261132075471,0.0003387389937106,0.0002021530687297,8.506399665856748e-05,6.699685534591194e-05,4.935141509433962e-05,9.370283018867924e-05,7.346324955607502e-05,8.75542185185622e-05,5.858254716981132e-05,2.8840801886792456e-05,0.0001013466981132,0.0001082172000959,0.0002611107133667,0.0002081941823899,0.000128136163522,0.0003501602201257,0.0002039926960016,0.0001298834534472,0.0001029245283018,7.320911949685536e-05,0.0001490204402515,0.0001030213715569,0.000110899315511,8.880597484276729e-05,6.126399371069182e-05,0.0001311168238993,8.780095586475767e-05,0.0001412183629119,0.0001243867924528,0.0001067602201257,0.0001521941823899,6.511157130191038e-05,8.05150483122623e-05,5.505345911949686e-05,3.064465408805032e-05,9.358490566037736e-05,9.229038097944348e-05,0.000101382559868,7.182232704402517e-05,3.755110062893082e-05,0.0001267822327044,0.0001124821739998
8d46f2f2b4385ddb9822fa37d9b3bd71,1,1,5.58e-05,5.4e-05,3.175e-05,8.9e-05,3.6184097182172294e-05,0.00050775,0.0004185,0.00025025,0.000676,0.0003619321989912,0.000129125,0.000124,8.7e-05,0.00013575,0.0001219009404627,0.0001154615384615,7e-05,5.5e-05,0.000144,0.0001175355374518,9.01818181818182e-05,4.1e-05,2.35e-05,0.0001155,0.0001246625991882,0.0001010666666666,0.000118,6.35e-05,0.0001385,4.721299256207624e-05,3.625e-05,4.0999999999999994e-05,2.8249999999999995e-05,4.9e-05,2.0548722588034516e-05,0.0001333636363636,0.000131,0.0001225,0.000146,1.8954011328859795e-05,4.2444444444444445e-05,4.7e-05,1e-05,7.1e-05,4.2166666666666664e-05,4.922222222222223e-05,2.7e-05,5e-06,6.9e-05,5.696221944802049e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,1,2,6.811111111111111e-05,2.5e-05,-4.5e-06,8.25e-05,0.0001525711267506,0.0002172222222222,0.000149,0.000123,0.000166,0.0001949998575498,0.0001298333333333,0.000134,0.00012575,0.0001574999999999,5.0500145602585674e-05,5.3333333333333326e-05,3.25e-05,-1.05e-05,0.000104,9.129439559286575e-05,8.142857142857145e-05,4.1e-05,2.6e-05,7.500000000000001e-05,0.0001003840245305,0.0002128333333333,0.000132,0.0001022499999999,0.0001639999999999,0.0002419143787927,0.0001029411764705,4.9e-05,8e-06,6.4e-05,0.0001646255108527,0.0001186875,0.000118,0.00010575,0.00012375,1.836198518679285e-05,5.1846153846153845e-05,4.2e-05,1e-05,8.8e-05,5.852612828735293e-05,3.2999999999999996e-05,3e-05,2.3e-05,4.3e-05,1.2247448713915892e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,1,5e-05,4.1e-05,3.4e-05,6.9e-05,4.791137651956995e-05,0.0003202,0.000129,0.000114,0.000655,0.0003403082426271,0.0001117272727272,0.000123,0.000115,0.000129,3.5250789804175765e-05,5.225e-05,5.9e-05,2.125e-05,9e-05,6.367822757164859e-05,3.233333333333333e-05,5.3e-05,-6.7500000000000014e-06,6.1000000000000005e-05,4.531077870293852e-05,0.0001503333333333,0.000138,0.000115,0.000154,9.802933234496704e-05,0.0001606363636363,6.1e-05,4.4e-05,0.000187,0.0002096565156284,0.000119375,0.0001165,0.00011,0.000123,1.818113229225758e-05,0.0001346428571428,8.7e-05,7.35e-05,0.000103,0.000191980610857,2.4875e-05,1.9e-05,1.275e-05,3.4250000000000006e-05,4.068147173907482e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,2,3.373684210526316e-05,2.6e-05,-4.5e-06,7.25e-05,5.099764929796401e-05,0.000393,0.000393,0.0002585,0.0005275,0.0003804234482783,0.00014375,0.0001215,0.0001145,0.0001329999999999,0.0001327561845845,0.0001271428571428,7.3e-05,6.2e-05,0.0001284999999999,0.0001316477985275,-8.2e-06,0.0,-3.2e-05,0.0,4.688496560732449e-05,0.000101909090909,9.9e-05,5.85e-05,0.000159,6.328578757581285e-05,5.027272727272727e-05,4.6e-05,1.2e-05,5.4999999999999995e-05,5.757098385313718e-05,0.0001146428571428,0.0001205,0.00010775,0.000127,1.9057028353610896e-05,9.566666666666666e-05,7.3e-05,4.3e-05,0.00011175,0.0001043389000354,2.509090909090909e-05,4e-06,-6e-06,5.3e-05,5.019851500882182e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,3,1,3.19e-05,2.25e-05,2e-06,4.125e-05,5.389382566161402e-05,0.0002366,0.0001715,0.000129,0.00021825,0.0002342131982238,0.000165,0.000136,0.00012375,0.0001415,0.0001728200486944,0.0001512,9.7e-05,1.7e-05,0.000152,0.0002071670823272,7.266666666666667e-05,4.8e-05,-1.525e-05,0.0001405,0.0001068488028321,0.0001102727272727,0.000119,7.65e-05,0.0001465,4.469248462345971e-05,5.670000000000001e-05,2.45e-05,7.25e-06,5.275e-05,9.921922976699405e-05,0.0001105555555555,0.000103,0.000101,0.000111,1.76147034541538e-05,4.825e-05,5.1500000000000005e-05,1.4e-05,8.750000000000001e-05,4.1129783501850474e-05,0.000108,2.8e-05,2.15e-05,8.599999999999999e-05,0.0001838613608129
8d46f2f2b4385ddb9822fa37d9b3bd71,3,2,7.835714285714285e-05,4.25e-05,3.2e-05,6.175e-05,0.0001382654120733,0.0004313333333333,0.000472,0.0003065,0.0005765,0.000272287225799,0.000114909090909,0.000124,0.0001154999999999,0.0001329999999999,4.0188193652998506e-05,0.00014,9.9e-05,6e-05,0.0001605,0.0001491565173455,0.0001632,5.8e-05,2.8e-05,0.000111,0.0002533193636499,8.963636363636365e-05,9.7e-05,7.45e-05,0.000111,4.354600493104442e-05,2.0222222222222225e-05,1.5e-05,0.0,2.9e-05,2.4575281167149328e-05,0.0001198888888888,0.000129,9e-05,0.000135,2.7269233782985378e-05,3.518181818181818e-05,3.9e-05,2.5e-05,4.85e-05,2.6869381019361732e-05,0.0001208888888888,7e-06,2e-06,3.3e-05,0.0003198763215855
8fd621776f77dc6e9720191e0c99c124,1,1,4.989473684210527e-05,4.6e-05,2.15e-05,7.500000000000001e-05,4.285750904883933e-05,0.0002369333333333,0.000173,0.0001044999999999,0.000407,0.0001673193980158,1.9055555555555552e-05,-1.35e-05,-2.575e-05,5.75e-06,8.723765526842194e-05,8.7e-05,7.8e-05,4.1500000000000006e-05,0.0001175,7.34234295031225e-05,0.000266125,0.0001915,0.0001175,0.000428,0.0002268312384004,0.0001365384615384,0.000131,5e-05,0.000201,0.0001057265461655,0.0001442222222222,0.00011,7e-05,0.000175,0.0001058439627208,0.0001218181818181,8.8e-05,5.1e-05,0.0001025,0.0001581245194027,6.316666666666667e-05,5.650000000000001e-05,3.625e-05,6.925e-05,4.936969380770623e-05,0.0002055,0.0001705,0.00011525,0.00026075,0.0001521676706794
8fd621776f77dc6e9720191e0c99c124,1,2,0.0001076875,9.65e-05,7.025e-05,0.000122,4.8344208546629445e-05,0.0002365454545454,0.000153,0.0001095,0.0002265,0.0002312493734635,4.7749999999999995e-05,4e-05,1.55e-05,6.425e-05,5.4722024816338805e-05,0.0001045999999999,8.9e-05,8.35e-05,0.000104,5.7515601748086094e-05,0.0002335,0.0001065,7.45e-05,0.00026875,0.0002736641936919,0.0001037333333333,8.5e-05,4.85e-05,0.000121,6.746265280738317e-05,0.0001552999999999,0.0001245,8.575e-05,0.00018825,0.0001606874467889,3.825e-05,5.9e-05,2.825e-05,6.9e-05,5.107102896946565e-05,0.0002155714285714,0.000101,6.75e-05,0.000245,0.0002572494620291,0.0002386,0.000203,0.000178,0.000259,0.0001288111020059
8fd621776f77dc6e9720191e0c99c124,2,1,8.937931034482758e-05,5.2e-05,3.5e-05,8.9e-05,0.0001549355658222,0.0002974285714285,0.000303,0.000149,0.000427,0.0001647827574197,-1.2684210526315787e-05,-1.3e-05,-3e-05,3e-06,2.6030009671699544e-05,8.589285714285715e-05,5.85e-05,3.55e-05,8.275e-05,0.0001281527847664,0.0002911875,0.0002945,0.00015075,0.00043075,0.0001722351952999,9.775e-05,5.4e-05,-2.500000000000002e-07,0.00010125,0.000150486529803,0.00011225,9.3e-05,6.475e-05,0.000146,0.0001003629597222,0.0001023076923076,8.5e-05,3.1e-05,0.000103,0.0001292848177573,0.0001247999999999,8.9e-05,5.85e-05,0.000133,0.0001034160805401,0.0001400666666666,0.000112,7.6e-05,0.0001709999999999,0.0001038718074404
8fd621776f77dc6e9720191e0c99c124,2,2,0.0001813076923076,0.000112,9.7e-05,0.000154,0.0001812320724997,0.0005125714285714,0.000427,0.000248,0.0007675,0.0003324950411373,8e-06,7.499999999999999e-06,-7.000000000000001e-06,1.6e-05,2.551078203426935e-05,6.625e-05,6.6e-05,3.775e-05,9.45e-05,3.321018919950121e-05,0.0003345,0.0004005,8.625000000000001e-05,0.0004885,0.0002271997233398,0.0001268181818181,0.000111,9.8e-05,0.0001305,5.410881292694967e-05,0.0005306666666666,0.000457,0.0003325,0.000692,0.0003651168762647,9.014285714285712e-05,8.400000000000001e-05,5.4999999999999995e-05,0.0001245,4.538020094008661e-05,0.0001112142857142,0.0001,8.9e-05,0.00012825,3.568274431371895e-05,0.0002294999999999,0.0001215,0.00010075,0.00025025,0.000239235588211
8fd621776f77dc6e9720191e0c99c124,3,1,8.445e-05,6.549999999999999e-05,3.875e-05,9.45e-05,8.936941370101494e-05,0.0004204375,0.0004035,0.0002895,0.000522,0.0001972041138009,1.510526315789474e-05,-1.2e-05,-3.85e-05,3.75e-05,0.0001037560679547,0.0001173333333333,6.8e-05,4.55e-05,0.0001245,0.0001122444186755,0.0003878,0.0003925,0.0001785,0.0005564999999999,0.0002419223015763,7.995652173913043e-05,5.2e-05,3.65e-05,0.0001105,8.206786452291651e-05,0.0001014545454545,7.4e-05,5.75e-05,0.000143,6.834232017771074e-05,7.92e-05,6.7e-05,3.5e-05,0.00010975,6.506372944190096e-05,5.43e-05,5.3e-05,4.45e-05,7.824999999999999e-05,4.272144920554805e-05,0.0001042,0.000104,8.4e-05,0.000126,4.5958677091491655e-05
8fd621776f77dc6e9720191e0c99c124,3,2,0.000122625,9.95e-05,6.675e-05,0.00012325,9.09599728818488e-05,0.0002650476190476,0.000161,0.000121,0.000232,0.0002268121416922,4.1125e-05,5e-06,-1.3e-05,4.925e-05,0.0001131440821843,7.59090909090909e-05,8e-05,6.15e-05,8.5e-05,2.9514249255078622e-05,0.0002548333333333,0.000197,0.0001295,0.0003635,0.0001763614659347,7.778571428571429e-05,7.8e-05,6.025e-05,9.8e-05,3.666098024504354e-05,0.0001331,0.000108,7.2e-05,0.0001505,9.899208722586536e-05,6.36923076923077e-05,6e-05,4.5e-05,0.000102,3.797890777652032e-05,9.3e-05,9.1e-05,8.65e-05,0.0001,1.5006665185843256e-05,8.366666666666668e-05,6.3e-05,6.3e-05,9.4e-05,3.57957166897568e-05
941f623eb6839c755098cd31d69d6647,1,1,5.382608695652174e-05,2.9e-05,7.499999999999999e-06,6.55e-05,0.0001190476039902,0.0001774666666666,5.4e-05,4.4e-05,0.0001115,0.0002909619186341,7.05625e-05,2.1e-05,7.5e-07,4.9e-05,0.0001378046775935,2.95625e-05,1.1e-05,0.0,4.35e-05,7.275618530406883e-05,0.0001273333333333,4.05e-05,1.875e-05,0.000241,0.0001410701523313,6.65e-05,3.8e-05,8.5e-06,8.075000000000001e-05,0.000110824435733,3.909090909090909e-05,3.4e-05,2.05e-05,5.9999999999999995e-05,2.5641585541672516e-05,-2.286666666666666e-05,-7.5e-05,-7.6e-05,-3.85e-05,0.0001061319035558,2.55e-05,1.25e-05,7.5e-07,3.725e-05,3.607861785970559e-05,9.8e-05,6.8e-05,1e-06,0.000165,0.0001227405800866
941f623eb6839c755098cd31d69d6647,1,2,1.7666666666666665e-05,1e-06,0.0,1.4e-05,6.28341732923521e-05,7.207692307692309e-05,4.7e-05,1.7e-05,6.3e-05,0.0001344175469314,7.813333333333333e-05,8e-06,5e-07,4.25e-05,0.0002017575867458,3.086666666666667e-05,1.3e-05,5e-07,4.85e-05,5.61183273687542e-05,6.919999999999999e-05,6.2e-05,4e-06,9.3e-05,7.670528013116176e-05,2.63e-05,2.1e-05,2.5e-07,2.95e-05,6.76675697805086e-05,3.0076923076923073e-05,2.5e-05,8e-06,6.8e-05,4.0966371449563233e-05,-3.766666666666666e-05,-3.8e-05,-7.4e-05,-3.625e-05,5.2076866265166154e-05,-6.750000000000001e-06,1e-06,-8.249999999999999e-06,2.5e-06,1.970406049523803e-05,1.2333333333333333e-05,4e-06,-1.6000000000000003e-05,3.65e-05,5.299371031861548e-05
941f623eb6839c755098cd31d69d6647,2,1,3.672222222222222e-05,1e-06,0.0,2.05e-05,0.0001080222229617,0.0001217499999999,5.1e-05,1.45e-05,0.00010075,0.0001906828081745,4.289473684210526e-05,9e-06,0.0,3.85e-05,0.0001046782874317,1.3999999999999998e-05,5e-06,1e-06,2.55e-05,2.2828553549072203e-05,0.0002097142857142,0.000153,6.3e-05,0.0002379999999999,0.0002442837928078,3.3444444444444443e-05,2.6e-05,4e-06,4.5e-05,4.1656665466378585e-05,5.376923076923077e-05,4.6e-05,2.6e-05,6.7e-05,5.1099826885150087e-05,-2.466666666666663e-06,-3.7e-05,-3.8e-05,-3.7e-05,0.0001137521533024,2.483333333333333e-05,5.500000000000001e-06,2.5e-07,1.825e-05,4.589299147654973e-05,0.000112,5e-06,7.5e-07,0.00011625,0.0002173706511928
941f623eb6839c755098cd31d69d6647,2,2,1.26e-05,1e-06,-3.6e-05,2e-05,6.45826344048202e-05,0.0001120555555555,6.25e-05,1.825e-05,0.000165,0.0001302831632037,1.3449999999999998e-05,1e-06,0.0,1.9e-05,3.652176712159764e-05,3.771428571428572e-05,1.3e-05,1e-06,5.175e-05,5.913274320274106e-05,2.385714285714286e-05,5e-06,0.0,3.95e-05,3.718166470824282e-05,2.7111111111111104e-05,4.2e-05,1e-06,5.2e-05,6.321875600730459e-05,0.0001108095238095,4.2e-05,2e-05,8.1e-05,0.0001553057046755,-5.014285714285714e-05,-7.5e-05,-7.675e-05,-4.725e-05,9.693205958723966e-05,3.6e-05,6e-06,0.0,6.375e-05,7.196943795806662e-05,2.8000000000000003e-05,2.45e-05,2.05e-05,3.2e-05,1.5684387141358123e-05
