user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.backspaceKey.backspace_mean,IL_Key.backspaceKey.backspace_median,IL_Key.backspaceKey.backspace_q1,IL_Key.backspaceKey.backspace_q3,IL_Key.backspaceKey.backspace_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std
0b3f2442320cf16d3e7e5ddd1a56820d,3,2,9.94e-05,9e-06,-7.5e-07,6.55e-05,0.0001799198587025,0.000225,0.000225,0.0001125,0.0003375,0.0003181980515339,0.0002926249999999,0.0002215,3.25e-06,0.00047425,0.0003407814286941,6.85e-05,-5e-07,-2.5e-06,2.25e-06,0.0001702571584398,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,4e-06,3e-06,0.0,8e-06,4.301162633521313e-06,8.96e-05,0.0,0.0,5e-06,0.0001975684691442,0.0002165,0.0002165,0.00010825,0.00032475,0.0003061772362537
1770934ad1b91344c763822588694de5,1,1,0.0001644,6.75e-05,4.8249999999999994e-05,9.025e-05,0.0002327904159921,0.000102,0.000102,0.000102,0.000102,0.0,0.0002208,0.000141,5.925e-05,0.000193,0.0002719468085245,5.6125e-05,3.2500000000000004e-05,1.9e-05,5.775e-05,5.8902916493401e-05,0.0001565,8.2e-05,4.675e-05,0.000169,0.0001867178230768,0.0001402857142857,6.1000000000000005e-05,3.2e-05,0.0001407499999999,0.000171050342824,8.57e-05,5.4e-05,3.45e-05,7.675e-05,0.0001096803942775,8.400000000000001e-05,8.3e-05,5.5e-05,0.000104,3.841874542459709e-05,0.0001495263157894,7.2e-05,4.0499999999999995e-05,0.000123,0.0001922476320966
1770934ad1b91344c763822588694de5,1,2,5.5400000000000005e-05,5.45e-05,2.05e-05,7.5e-05,3.918106118465343e-05,0.00014125,9.5e-05,9.125e-05,0.00011,0.0001577213451859,3.555555555555556e-05,8e-06,-1.6e-05,9.2e-05,5.691904582631176e-05,4.014285714285714e-05,3.9e-05,2.65e-05,4.65e-05,3.079734063967521e-05,0.0001641818181818,0.000167,7.25e-05,0.0002154999999999,0.0001321906336937,0.0001033529411764,3.7e-05,2.5e-05,0.000103,0.0001342008481607,3.4750000000000004e-05,3.4e-05,3.025e-05,4.275e-05,1.504042172661012e-05,7.3e-05,7.55e-05,6.55e-05,8.300000000000001e-05,1.816590212458495e-05,6.914285714285715e-05,3.45e-05,1.9e-05,6.625e-05,0.0001069729348536
1770934ad1b91344c763822588694de5,2,1,0.0001749333333333,0.000162,7.649999999999999e-05,0.0002275,0.0001296492337405,0.0001595,9.55e-05,9.35e-05,0.0001115,0.0001816879192461,3.625e-05,3.1e-05,4.999999999999994e-07,6.675e-05,5.348753748927564e-05,3.8375e-05,3.0500000000000003e-05,-1.625e-05,5.650000000000001e-05,6.496578769959286e-05,7.3e-05,4.9e-05,4.2e-05,9e-05,5.375406961337904e-05,4.353846153846154e-05,2.4e-05,1.5e-05,4.7e-05,6.009383687841234e-05,2.5166666666666667e-05,2.05e-05,1.15e-05,2.725e-05,2.1710980324864807e-05,0.000111,8.9e-05,4.9e-05,0.000153,7.745482554366772e-05,5.15e-05,3.75e-05,1.8e-05,6.424999999999999e-05,5.11554944789376e-05
1770934ad1b91344c763822588694de5,2,2,8.452941176470589e-05,2.4e-05,1.5e-05,5.4e-05,0.0001554550247045,9.5e-05,9.5e-05,9.5e-05,9.5e-05,0.0,7.899999999999999e-06,-1.4e-05,-3.55e-05,3e-05,6.457803204048744e-05,8.181818181818183e-06,8e-06,-3e-06,2.3e-05,2.1535172076480753e-05,9.45833333333333e-05,4.2e-05,2.175e-05,5.175e-05,0.0001969238239122,1.6454545454545455e-05,1.8e-05,1e-05,2.75e-05,1.7218383410550694e-05,4.736363636363636e-05,2.4e-05,9.5e-06,6.85e-05,5.67789973974052e-05,6.34e-05,6.6e-05,3.85e-05,9.125e-05,3.777182959708348e-05,8.788888888888888e-05,6.2e-05,3.9e-05,7.725e-05,0.0001264361679867
1770934ad1b91344c763822588694de5,3,1,0.0001731176470588,5.6e-05,3.8e-05,8.8e-05,0.0002685137059706,0.0001393846153846,9.6e-05,8.7e-05,0.000105,0.0001377640122707,8.254545454545454e-05,7.5e-05,5.499999999999998e-06,0.0001599999999999,9.384280860712092e-05,4.239999999999999e-05,2.05e-05,1.1e-05,2.925e-05,7.945956344092398e-05,0.0001025833333333,8.45e-05,3.775e-05,0.000177,9.357491732037572e-05,0.0001115454545454,2.4e-05,4.499999999999999e-06,9.2e-05,0.0002409623886154,0.0001252222222222,5e-05,2.7e-05,7e-05,0.000246175129622,7.83e-05,7.999999999999999e-05,4.775e-05,9.95e-05,5.894828241772613e-05,0.0001759375,6.85e-05,3.65e-05,0.000147,0.0002550987962208
1770934ad1b91344c763822588694de5,3,2,8.435000000000002e-05,4.9e-05,3.425e-05,8.9e-05,0.000101970209788,9.483333333333333e-05,8.950000000000001e-05,8.4e-05,9.8e-05,2.062441918374107e-05,7.68e-05,4.999999999999999e-07,-1.8e-05,0.000152,0.0001252267277115,1.9666666666666662e-05,1.5e-05,-9e-06,4.8e-05,2.9597297173897484e-05,7.957142857142856e-05,4.9e-05,2.6e-05,0.00012,9.091728318066031e-05,4.625e-05,1.9e-05,8.75e-06,3.775e-05,8.522401852373151e-05,5.9888888888888886e-05,3.9e-05,2.9e-05,7.2e-05,5.709957189954327e-05,0.000245625,0.000145,5.85e-05,0.00034775,0.0002646755088783,0.0001163888888888,4.95e-05,2.375e-05,0.00014025,0.0001699526366162
2b1276338fe225d4eaec3ba139659c35,1,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2b1276338fe225d4eaec3ba139659c35,1,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2b1276338fe225d4eaec3ba139659c35,2,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2b1276338fe225d4eaec3ba139659c35,2,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2b1276338fe225d4eaec3ba139659c35,3,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2b1276338fe225d4eaec3ba139659c35,3,2,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
2d94fed3d99ee3fa9d56e8b9896c7c51,1,1,8.73e-05,3.2e-05,0.0,8.875e-05,0.000196302156998,0.0001892957746478,0.000112,9.6e-05,0.000143,0.0001973899978914,0.0002710769230769,0.000113,8.1e-05,0.000272,0.0003130576255628,-1.692857142857143e-05,-3.2e-05,-7.225000000000001e-05,1e-06,6.921034191919174e-05,0.0003143636363636,0.000273,0.0001199999999999,0.0004485,0.0002016825588529,4.576190476190477e-05,1.6e-05,0.0,6.4e-05,0.0001019185482441,6.146153846153846e-05,6.4e-05,0.0,8.1e-05,6.518769743928602e-05,5.84e-05,4.8e-05,4.7e-05,7.950000000000001e-05,3.677693376483224e-05,5.045454545454546e-05,4.8e-05,2.4e-05,7.2e-05,4.704968360438493e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,1,2,7.700000000000001e-05,4.05e-05,3.125e-05,8e-05,0.0001650723477751,0.000177282051282,0.00011,9.45e-05,0.0001275,0.0002061234873511,0.0003524,0.000377,0.00011625,0.000504,0.0002648342039003,-3.682352941176471e-05,-3.3e-05,-6.4e-05,-1.5e-05,3.4055534231086525e-05,0.0001961111111111,8e-05,3.2e-05,0.000352,0.0002559670117634,-9.705882352941176e-06,-1.6e-05,-3.2e-05,1e-06,4.08545663082512e-05,8.553333333333334e-05,4.9e-05,3.2500000000000004e-05,7.2e-05,0.0001223180086417,4.0125e-05,4.05e-05,1.2e-05,6.8e-05,3.484417694058315e-05,4.5416666666666675e-05,8e-06,-1.6e-05,4.4e-05,0.0001104391715201
2d94fed3d99ee3fa9d56e8b9896c7c51,2,1,3.9000000000000006e-05,3.3e-05,0.0,6.4e-05,5.231061077831151e-05,0.0002067021276595,0.000112,9.6e-05,0.0001365,0.0002026281575022,0.0002957272727272,0.000144,7.15e-05,0.0004649999999999,0.0003000896835644,-1.25e-05,-2.5e-05,-4.8e-05,2.675e-05,5.4647802818971384e-05,0.0001454166666666,7.999999999999999e-05,5.6e-05,0.00014825,0.0002326407524424,3.5047619047619045e-05,1.3e-05,-1.8e-05,6.4e-05,8.929472335500917e-05,5.981818181818182e-05,6.4e-05,3.2e-05,8.1e-05,4.095563009359808e-05,5.4466666666666665e-05,4.8e-05,4.05e-05,6.45e-05,4.582243160391249e-05,2.8571428571428578e-05,1.6e-05,2.5e-07,6.4e-05,5.110579417054585e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,2,2,6.48e-05,4.8e-05,3.2e-05,7.9e-05,8.454436705067937e-05,0.0001467176470588,0.000112,9.6e-05,0.000128,0.0001408440214398,0.000285,0.000168,4.4e-05,0.000504,0.0003120299130959,-6.533333333333333e-06,-3.2e-05,-6.45e-05,2.4e-05,8.930434853167379e-05,0.0002324166666666,4.1e-05,2.825e-05,0.000424,0.0003078681708232,1.833333333333334e-05,0.0,-3.2e-05,1.6499999999999998e-05,0.0001096870005754,6.242105263157894e-05,4.8e-05,2.45e-05,0.000104,6.039528659816802e-05,5.2e-05,4.8e-05,3.2e-05,7.925e-05,2.750867631725076e-05,6.7e-06,0.0,-1.2e-05,1.225e-05,2.970241292106305e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,1,6.62e-05,4.8e-05,2.45e-05,8.05e-05,6.801701467805159e-05,0.000173027027027,9.7e-05,9.6e-05,0.000128,0.0002063709559784,0.0003762,0.000233,4.8e-05,0.000716,0.0004158719888512,5.818181818181818e-06,-1.7e-05,-5.55e-05,5e-07,0.0001153991492012,0.0001848181818181,0.000112,4e-05,0.0002405,0.0002043711418874,3.9333333333333345e-05,3.2e-05,0.0,7.950000000000001e-05,5.440544440543043e-05,0.0001059,5.65e-05,3.2e-05,8.875e-05,0.0001515251720928,4.2999999999999995e-05,4e-05,1.225e-05,8.025e-05,5.813463996307506e-05,6.0799999999999994e-05,3.9e-05,4e-06,4.8e-05,0.0001022402399579
2d94fed3d99ee3fa9d56e8b9896c7c51,3,2,6.941666666666667e-05,3.2e-05,1.675e-05,5.225e-05,0.0001379353713398,0.0001373589743589,0.000111,9.6e-05,0.000128,0.0001283134499204,0.000231,9.6e-05,3.2e-05,0.000232,0.0003496688910002,-4.7e-05,-4.85e-05,-8.375e-05,0.0,4.1043066811988274e-05,0.0001472352941176,6.6e-05,3.2e-05,0.000176,0.0001860475508478,3.126666666666668e-05,0.0,-2.4e-05,4.0499999999999995e-05,0.0001052347489233,4.255555555555556e-05,3.8e-05,3.2e-05,6.025e-05,2.7517314810480416e-05,4.26e-05,4.7e-05,3.2e-05,4.85e-05,2.1460262280383648e-05,-3.6363636363636387e-07,0.0,-1.75e-05,1.6e-05,2.612383098732928e-05
37578655612f9968585f5f785712ddaa,1,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0003689,0.000172,0.0001275,0.0005207499999999,0.0003425883341076,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
37578655612f9968585f5f785712ddaa,2,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.000767,0.000767,0.000767,0.000767,0.0,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
37578655612f9968585f5f785712ddaa,3,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.00073825,0.000709,0.00067325,0.000774,0.0001419492280124,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,1,0.0001645357142857,7.7e-05,2.9e-05,0.00023225,0.0001866838250333,8.6e-05,9.4e-05,7.725000000000001e-05,0.00010275,3.5599625466194634e-05,0.0004712727272727,0.00035,0.0002395,0.0007005,0.0002886070307213,0.0001602631578947,0.000158,0.0001435,0.000187,5.203827875843273e-05,0.000452,0.0004185,0.00029325,0.000608,0.0002492268043369,4.669230769230769e-05,4.5e-05,6e-06,6.6e-05,4.4833738440644254e-05,0.0001026923076923,3.5e-05,2.5e-05,8.7e-05,0.0002303393817158,0.0002657142857142,0.0002405,0.0002125,0.0002985,0.0001012897052794,0.000222,0.000222,0.0001815,0.0002625,0.0001145512985522
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,2,5.165e-05,1.4e-05,-1.75e-06,4.175e-05,0.0001213621266683,0.0002021999999999,0.000148,0.00014,0.000172,0.0001180347406486,0.0004219999999999,0.000325,0.000271,0.0005329999999999,0.0002105413656901,0.0002192307692307,0.000167,0.000153,0.000216,0.000120457567803,0.0006373333333333,0.0006659999999999,0.0003505,0.00094175,0.0003454357634447,7.511111111111111e-05,6.2e-05,4.4e-05,7.9e-05,0.0001032925994982,5.366666666666668e-05,3.3e-05,2.2e-05,5.2e-05,6.24039261585359e-05,0.000275,0.000287,0.0001735,0.00033,0.0001203744158864,0.00023875,0.0001554999999999,0.00015225,0.000242,0.0001742514944938
3b748a1fdbb41baaa95bc3f44a5e7cfa,2,1,4.483999999999999e-05,3.2e-05,-9e-06,6.9e-05,8.291445390682295e-05,0.0002396666666666,0.00015,0.0001245,0.0002345,0.000192960350771,0.000483,0.000416,0.000372,0.0004765,0.0002263214528055,0.0001831176470588,0.00019,0.000158,0.000208,4.353142880859354e-05,0.0003457142857142,0.000191,0.000188,0.000376,0.0002889231237346,6.98e-05,6.15e-05,3.05e-05,0.0001045,6.079802628375365e-05,8.557142857142856e-05,7.7e-05,4.425e-05,0.0001405,8.626320570985441e-05,0.0002890588235294,0.000254,0.000203,0.000324,0.0001261697619222,0.00018,0.00018,0.00018,0.00018,0.0
3b748a1fdbb41baaa95bc3f44a5e7cfa,2,2,8.296666666666665e-05,4.25e-05,1e-05,6.075e-05,0.000145746232774,0.00015525,0.000129,0.00012225,0.0001455,8.51199154134918e-05,0.00051375,0.0003974999999999,0.000324,0.0007182499999999,0.0002637389131048,0.0001684999999999,0.000168,0.0001515,0.0001864999999999,3.69587252001615e-05,0.0003028181818181,0.000237,0.000175,0.0003705,0.0002167190892292,0.0001267333333333,7.7e-05,5.45e-05,0.000185,0.0001191951980496,0.0001384375,7.400000000000001e-05,2.375e-05,0.00013425,0.0002077273754226,0.0002484444444444,0.0002504999999999,0.0002105,0.0002715,4.324787954301714e-05,0.0001502857142857,0.000142,0.000137,0.0001605,2.3844735867092945e-05
3b748a1fdbb41baaa95bc3f44a5e7cfa,3,1,6.375e-05,2.65e-05,1.125e-05,5.55e-05,0.0001550448041836,0.00020625,0.000145,0.00013125,0.00022,0.0001358169724298,0.00066225,0.000739,0.0005695,0.00083175,0.0002881855594346,0.0001736666666666,0.00016,0.000145,0.0001945,3.578640337707419e-05,0.0004443333333333,0.000484,0.000353,0.0005555,0.0002053931190019,8.049999999999999e-05,5.5e-05,2.275e-05,0.00012775,0.0001046261743715,0.0001435,0.0001089999999999,1.925e-05,0.00015575,0.0001793950150605,0.000312,0.00027,0.000207,0.000303,0.0002013972028935,0.0001619999999999,0.0001619999999999,0.0001605,0.0001635,4.2426406871192925e-06
3b748a1fdbb41baaa95bc3f44a5e7cfa,3,2,0.00011485,4.65e-05,2.4e-05,8.125000000000001e-05,0.0002042656358764,0.0003168,0.00013,0.000123,0.000565,0.0002641319745884,0.0005313846153846,0.000369,0.000279,0.00081,0.0002964704983809,0.0001639999999999,0.00016,0.000143,0.0001725,3.199553540283841e-05,0.0003303636363636,0.000254,0.0002109999999999,0.000401,0.0001633360172939,9.733333333333336e-05,4.6e-05,3.95e-05,9.55e-05,0.0001522685028812,6.326666666666667e-05,2.9e-05,9e-06,9.95e-05,0.0001057094850904,0.0003040999999999,0.000279,0.0002385,0.0003444999999999,0.0001230523375551,0.0001642,0.000175,0.000169,0.000176,2.880451353520833e-05
40a5c0c29c7580d1e4593c4a149c836c,3,1,9.681640502148415e-05,6.255555555555555e-05,3.153968253968254e-05,0.0001127837301587,0.0001207833948022,0.0001887621894132,0.0001338984962406,0.0001162838345864,0.000202969924812,0.0001422512739292,0.0002815372898802,0.00021558,0.00014345,0.0003578139999999,0.000212035559198,8.893391708014794e-05,6.973387096774194e-05,5.1e-05,0.0001006794354838,7.931986557577556e-05,0.0002619160468848,0.0001980975609756,0.0001218556910569,0.0003489552845528,0.0002137149956843,9.269247452741648e-05,6.23130081300813e-05,3.569308943089431e-05,0.0001025223577235,0.000105358100268,8.603681668335213e-05,6.032936507936508e-05,3.574801587301588e-05,9.733333333333332e-05,9.46377343611027e-05,0.0001209898192156,9.816e-05,6.6106e-05,0.000145254,9.397935808969488e-05,0.0001323601492326,0.0001022661290322,7.411491935483872e-05,0.0001513951612903,0.000104440339203
44251858f1bd6a904ad5c26e55508fb4,1,1,0.0001863076923076,0.000119,8e-05,0.000152,0.0002334913933515,0.0002814444444444,0.00011,9.7e-05,0.000619,0.0002683445132246,0.000466,0.00023,0.0002195,0.0005945,0.00042707961787,0.0001301428571428,0.000123,0.0001035,0.0001405,4.5736304221149354e-05,0.0002596363636363,0.000219,0.0001785,0.000283,0.0001310818620002,0.0001119999999999,0.000113,0.000101,0.000119,2.3916521486202795e-05,0.000179,0.00017,8.8e-05,0.00018,0.0001286244533516,0.00031225,0.0002015,0.00014775,0.000366,0.0002687084851656,0.0002212222222222,0.000177,0.000154,0.000301,8.678101430868646e-05
44251858f1bd6a904ad5c26e55508fb4,1,2,0.0001511904761904,0.000123,0.000101,0.000149,0.0001557756781553,0.000266,0.000102,9.05e-05,0.000329,0.0002950973645179,0.000446909090909,0.000359,0.000276,0.000583,0.0002085864111323,0.0001296666666666,0.000132,0.00012,0.00014,1.235338255726182e-05,0.0004218333333333,0.000225,0.00021225,0.00065025,0.000348408620253,0.000145375,0.0001125,7.9e-05,0.00019925,8.789106487985162e-05,0.0001311428571428,0.000102,8.950000000000001e-05,0.000178,5.6221077220287445e-05,0.000168,0.00017,0.00012325,0.00021475,6.263651757029068e-05,0.0003145,0.0001925,0.00014975,0.0003064999999999,0.0002910768185302
44251858f1bd6a904ad5c26e55508fb4,2,1,0.0001728461538461,0.000111,8e-05,0.000152,0.0001772553930321,0.0001705833333333,0.0001215,0.0001075,0.0001305,0.0001903658956914,0.0003576,0.00025,0.000207,0.000548,0.0002040546495427,0.000145,0.000141,0.0001309999999999,0.00014575,2.237558192911788e-05,0.00035775,0.000307,0.00019525,0.000404,0.0002512796793867,0.0001126,0.000115,9.2e-05,0.000119,2.388095475478315e-05,0.0001270909090909,0.000111,8.549999999999999e-05,0.0001515,5.454256052928676e-05,0.0002306,0.00022,0.000191,0.000311,9.453200516227296e-05,0.0002091111111111,0.000169,0.000144,0.000172,0.0001556939662
44251858f1bd6a904ad5c26e55508fb4,2,2,0.0001159375,0.0001185,8.05e-05,0.000129,5.7673181231256295e-05,0.0001896666666666,0.00011,9.4e-05,0.000144,0.0001955849346618,0.0003435,0.0003115,0.0003059999999999,0.000371,0.0002037731581931,0.0001652,0.000118,9.725e-05,0.000129,0.0001748038901168,0.0003045,0.000249,0.000206,0.00031,0.0001518239111602,0.0001028333333333,0.0001065,0.00010125,0.00011775,3.925005307852037e-05,0.0002081999999999,0.000111,0.00010025,0.00014,0.0002338764156082,0.0002311999999999,0.000169,0.000137,0.000242,0.0001449230830475,0.0001668571428571,0.00016,0.00013,0.0002185,0.0001032302096795
44251858f1bd6a904ad5c26e55508fb4,3,1,0.000162125,0.0001145,8.625e-05,0.00015075,0.0001839825625795,0.000179,0.000112,9.5e-05,0.000125,0.0002082927198508,0.000325,0.0002749999999999,0.0002345,0.0003297499999999,0.0001743857792367,0.0001244285714285,0.00013,0.0001145,0.000132,1.2791366135759217e-05,0.0004256666666666,0.0003395,0.00015775,0.00060675,0.0002952097354065,0.0001178,8.7e-05,8.5e-05,0.000104,6.385687120427998e-05,0.0001243636363636,0.000126,0.0001005,0.000146,3.090072079182856e-05,0.000257,0.000156,0.00014525,0.00026775,0.0002210987712916,0.0001935555555555,0.000174,0.00017,0.000221,5.575193070896987e-05
